frame,tipo_objeto,confianza,tracking_id,x1,y1,x2,y2,matricula_conf,mx1,my1,mx2,my2,texto_matricula
373,person,0.9107113480567932,24,710,398,966,1076,0.0,0,0,0,0,
373,car,0.8715093731880188,32,1220,541,1520,677,0.0,0,0,0,0,
374,car,0.9301239848136902,21,0,570,445,840,0.8869017958641052,273,739,379,781,17883 GBU
374,person,0.9161272644996643,24,719,397,958,1076,0.0,0,0,0,0,
374,car,0.8915348052978516,32,1211,542,1519,677,0.0,0,0,0,0,
375,car,0.9292101263999939,21,0,571,446,839,0.8770323991775513,274,740,380,780,Gbu 7883
375,person,0.917959451675415,24,721,397,951,1077,0.0,0,0,0,0,
375,car,0.9009853601455688,32,1200,542,1518,677,0.0,0,0,0,0,
375,car,0.5914155840873718,31,952,539,1058,680,0.0,0,0,0,0,
376,car,0.9298666715621948,21,0,571,447,840,0.8830146193504333,276,740,382,781,GBI 7883
376,person,0.9192200303077698,24,719,396,944,1077,0.0,0,0,0,0,
376,car,0.9006536602973938,32,1189,542,1518,678,0.0,0,0,0,0,
376,car,0.5160343647003174,31,954,541,1047,681,0.0,0,0,0,0,
377,car,0.9293341040611267,21,0,570,448,840,0.879912793636322,277,742,382,781,GB 7883
377,person,0.9105194807052612,24,714,396,940,1077,0.0,0,0,0,0,
377,car,0.9019291996955872,32,1181,541,1515,678,0.0,0,0,0,0,
378,car,0.9232962131500244,21,0,566,449,841,0.8974382281303406,278,742,383,780,7883 GB
378,person,0.9106658697128296,24,710,396,939,1076,0.0,0,0,0,0,
378,car,0.8888593316078186,32,1174,541,1510,678,0.0,0,0,0,0,
379,car,0.9222967624664307,21,0,564,450,841,0.9002783298492432,281,742,384,781,7883 GBU
379,person,0.9090372920036316,24,707,397,937,1076,0.0,0,0,0,0,
379,car,0.901498556137085,32,1161,541,1494,678,0.0,0,0,0,0,
380,car,0.9265133142471313,21,0,563,452,842,0.8985074758529663,281,742,386,781,77883 GBU
380,person,0.9098621606826782,24,703,398,932,1076,0.0,0,0,0,0,
380,car,0.8872449398040771,32,1153,541,1482,677,0.0,0,0,0,0,
381,car,0.921242356300354,21,0,564,454,842,0.893754780292511,281,742,387,781,7883 GBH
381,person,0.9148052930831909,24,697,398,928,1075,0.0,0,0,0,0,
381,car,0.7548830509185791,32,1145,541,1473,675,0.6621435284614563,1145,624,1224,675,
382,car,0.9105209112167358,21,0,565,455,841,0.9013763070106506,283,742,388,781,7883 GB
382,person,0.9095929265022278,24,692,399,924,1075,0.0,0,0,0,0,
382,car,0.6595420241355896,32,1133,541,1466,675,0.0,0,0,0,0,
383,car,0.9062752723693848,21,10,564,457,842,0.9062009453773499,285,740,390,783,GBA 7883
383,person,0.9188709259033203,24,685,401,920,1076,0.0,0,0,0,0,
383,car,0.6197066307067871,32,1123,541,1475,674,0.6428895592689514,1123,630,1235,674,
384,car,0.9045901298522949,21,22,565,459,842,0.8821794390678406,287,741,391,783,7883 GBU
384,person,0.9175456762313843,24,675,401,913,1076,0.0,0,0,0,0,
384,car,0.7781435251235962,32,1117,541,1424,676,0.0,0,0,0,0,
384,person,0.8434668779373169,35,0,470,101,1002,0.0,0,0,0,0,
385,car,0.9031466841697693,21,35,564,460,842,0.8854188919067383,286,740,391,782,7883 GBM
385,person,0.9092026948928833,24,663,399,908,1076,0.0,0,0,0,0,
385,car,0.8596093654632568,32,1108,540,1405,675,0.5560292601585388,1108,636,1221,675,
385,person,0.8683664202690125,35,0,476,110,1000,0.0,0,0,0,0,
386,car,0.9103764295578003,21,51,563,463,841,0.8908161520957947,288,740,393,784,77883 GBM
386,person,0.9165236353874207,24,647,394,902,1075,0.0,0,0,0,0,
386,car,0.881964921951294,32,1099,541,1398,675,0.0,0,0,0,0,
386,person,0.8530676960945129,35,0,482,116,979,0.0,0,0,0,0,
387,car,0.6087858080863953,21,18,566,464,842,0.8906024098396301,290,742,393,783,7883 GBH
387,person,0.9302703738212585,24,630,389,896,1075,0.0,0,0,0,0,
387,car,0.8773229718208313,32,1091,540,1395,675,0.0,0,0,0,0,
387,person,0.8301078081130981,35,0,486,117,967,0.0,0,0,0,0,
388,car,0.793516993522644,21,6,567,465,844,0.8947268128395081,289,741,394,782,7883 GBH
388,person,0.9230198264122009,24,612,382,895,1075,0.0,0,0,0,0,
388,car,0.9056463241577148,32,1082,541,1392,674,0.0,0,0,0,0,
388,person,0.7882495522499084,35,0,491,116,928,0.0,0,0,0,0,
389,car,0.6069189310073853,21,3,567,467,843,0.8810468912124634,290,741,395,782,77883 GBH
389,person,0.9234306216239929,24,593,374,898,1074,0.0,0,0,0,0,
389,car,0.9071041345596313,32,1073,542,1386,676,0.0,0,0,0,0,
389,person,0.751109778881073,35,0,494,114,929,0.0,0,0,0,0,
389,car,0.7066435813903809,37,251,561,476,705,0.0,0,0,0,0,
390,car,0.8850592374801636,21,2,566,467,843,0.8837886452674866,291,741,396,783,77883 GBH
390,person,0.9297792911529541,24,577,368,903,1074,0.0,0,0,0,0,
390,car,0.9196167588233948,32,1063,542,1376,675,0.5480145215988159,1092,638,1211,675,
390,car,0.784249484539032,37,254,562,491,738,0.0,0,0,0,0,
391,car,0.8926630020141602,21,0,568,467,844,0.8842927813529968,293,743,397,782,77883 GBH
391,person,0.9334231019020081,24,561,362,910,1074,0.0,0,0,0,0,
391,car,0.9157317280769348,32,1055,543,1363,674,0.0,0,0,0,0,
391,car,0.8543226718902588,37,261,562,508,763,0.0,0,0,0,0,
392,car,0.8885775208473206,21,0,568,468,845,0.881420373916626,294,742,399,783,GBH 1883
392,person,0.9389146566390991,24,552,360,916,1074,0.0,0,0,0,0,
392,car,0.9000981450080872,32,1045,541,1352,673,0.0,0,0,0,0,
392,car,0.8600648641586304,37,268,563,520,773,0.8665857315063477,300,742,402,773,7883 GBU
392,car,0.6442054510116577,38,1433,526,1523,602,0.0,0,0,0,0,
393,car,0.9023574590682983,21,0,568,470,849,0.8570760488510132,295,743,400,782,77883 GBL
393,person,0.940654456615448,24,543,359,922,1074,0.0,0,0,0,0,
393,car,0.9055450558662415,32,1035,540,1342,672,0.0,0,0,0,0,
393,car,0.872946560382843,37,277,562,533,775,0.6351163387298584,463,562,533,603,
393,car,0.5673678517341614,38,1433,525,1522,602,0.0,0,0,0,0,
394,car,0.9033869504928589,21,0,568,471,848,0.8558493852615356,297,742,401,783,7883 GBD
394,person,0.9421364665031433,24,531,358,926,1075,0.0,0,0,0,0,
394,car,0.9124443531036377,32,1027,537,1332,673,0.0,0,0,0,0,
394,car,0.894283652305603,37,286,562,544,777,0.7232888340950012,465,562,544,612,
394,car,0.5148276686668396,38,1432,525,1522,602,0.0,0,0,0,0,
395,car,0.8779045343399048,21,1,566,472,847,0.8829163908958435,298,743,403,784,7883 GBU
395,person,0.9417980313301086,24,524,358,927,1075,0.0,0,0,0,0,
395,car,0.9040035605430603,32,1018,533,1322,672,0.0,0,0,0,0,
395,car,0.8916575312614441,37,299,562,550,778,0.7129062414169312,465,562,549,614,
395,car,0.5090340971946716,38,1432,525,1523,602,0.0,0,0,0,0,
396,car,0.8765787482261658,21,1,568,474,846,0.8733358979225159,299,742,404,784,7883 GBH
396,person,0.9407703280448914,24,516,356,925,1076,0.0,0,0,0,0,
396,car,0.8872086405754089,32,1009,537,1311,671,0.5368407964706421,1107,629,1224,671,
396,car,0.8447745442390442,37,305,563,550,780,0.5639491081237793,458,696,526,736,
396,car,0.5706995725631714,38,1432,525,1523,602,0.0,0,0,0,0,
396,person,0.7276671528816223,35,5,477,261,973,0.0,0,0,0,0,
397,car,0.8722632527351379,21,1,572,475,848,0.8446841239929199,299,743,405,784,GBM [883
397,person,0.9445942640304565,24,511,356,923,1075,0.0,0,0,0,0,
397,car,0.8804728388786316,32,999,539,1301,671,0.0,0,0,0,0,
397,car,0.5877555012702942,37,289,561,567,781,0.6978864669799805,462,699,535,734,
397,car,0.5352780222892761,38,1432,526,1523,602,0.0,0,0,0,0,
397,person,0.6394753456115723,35,93,473,274,988,0.0,0,0,0,0,
398,car,0.8668503761291504,21,1,575,476,848,0.8702303171157837,301,744,406,783,7883 GBH
398,person,0.9461297988891602,24,511,356,918,1075,0.0,0,0,0,0,
398,car,0.8903066515922546,32,993,541,1291,670,0.0,0,0,0,0,
398,car,0.7976458072662354,37,282,560,587,782,0.5460749268531799,467,560,572,619,
398,person,0.7081722617149353,35,141,474,299,1005,0.0,0,0,0,0,
399,car,0.8733283877372742,21,2,578,477,849,0.8977753520011902,302,744,407,783,7883 GBM
399,person,0.9449434876441956,24,509,355,911,1074,0.0,0,0,0,0,
399,car,0.8877703547477722,32,981,542,1281,669,0.615571916103363,1017,626,1118,669,
399,car,0.8540457487106323,37,282,561,605,780,0.8721182346343994,306,743,406,780,7883 GBM
399,person,0.7119526863098145,35,162,479,323,1013,0.0,0,0,0,0,
399,car,0.5203137993812561,38,1431,525,1523,603,0.0,0,0,0,0,
400,car,0.8881962895393372,21,1,580,477,846,0.8937721252441406,305,744,407,783,77883 GBM
400,person,0.9487320184707642,24,509,354,905,1074,0.0,0,0,0,0,
400,car,0.8806821703910828,32,971,543,1271,671,0.0,0,0,0,0,
400,car,0.8702693581581116,37,294,560,619,779,0.8639744520187378,306,742,408,779,7883 GBL
400,person,0.7774754762649536,35,171,479,350,1018,0.0,0,0,0,0,
400,car,0.5701712369918823,38,1431,524,1523,603,0.0,0,0,0,0,
401,car,0.8948121666908264,21,0,578,478,846,0.8872491717338562,306,744,408,783,GBM 77883
401,person,0.9529871940612793,24,509,351,902,1074,0.0,0,0,0,0,
401,car,0.8975206017494202,32,963,544,1261,677,0.0,0,0,0,0,
401,car,0.8664606213569641,37,300,560,626,780,0.8769616484642029,309,742,409,780,7883 GBH
401,person,0.8280192017555237,35,177,483,370,1024,0.0,0,0,0,0,
401,car,0.5816572308540344,38,1431,524,1523,603,0.0,0,0,0,0,
402,car,0.8771466016769409,21,1,576,478,848,0.8755376935005188,313,744,409,784,GBD 7883
402,person,0.9519050717353821,24,515,345,898,1075,0.0,0,0,0,0,
402,car,0.8963111042976379,32,954,543,1251,681,0.0,0,0,0,0,
402,car,0.8335875868797302,37,306,560,628,780,0.8529836535453796,308,743,410,780,7883 GBH
402,person,0.8619083166122437,35,180,487,376,1029,0.0,0,0,0,0,
403,car,0.8682885766029358,21,1,576,480,847,0.8278541564941406,321,745,410,782,33 GBM
403,person,0.9524685740470886,24,520,336,893,1075,0.0,0,0,0,0,
403,car,0.8761406540870667,32,951,543,1241,677,0.0,0,0,0,0,
403,car,0.8388015031814575,37,320,559,627,782,0.7875599265098572,320,742,410,782,33 GBH
403,person,0.8778605461120605,35,183,517,382,1032,0.0,0,0,0,0,
404,car,0.8752593994140625,21,1,576,481,854,0.5061423182487488,334,745,411,779,GBM
404,person,0.9510850310325623,24,524,327,889,1076,0.0,0,0,0,0,
404,car,0.8604118824005127,32,951,542,1232,676,0.5114765167236328,1102,626,1214,676,
404,car,0.6379949450492859,37,328,561,625,778,0.0,0,0,0,0,
404,person,0.8948163390159607,35,186,502,388,1035,0.0,0,0,0,0,
404,car,0.5124123692512512,39,1790,457,1848,565,0.0,0,0,0,0,
405,car,0.8833685517311096,21,1,574,483,851,0.0,0,0,0,0,
405,person,0.9499354362487793,24,528,320,885,1077,0.0,0,0,0,0,
405,car,0.8356947898864746,32,951,543,1222,668,0.0,0,0,0,0,
405,car,0.6421388387680054,37,340,559,617,786,0.5243446826934814,570,701,616,742,Qol
405,person,0.8625736236572266,35,183,497,395,1037,0.0,0,0,0,0,
405,car,0.5183261632919312,39,1790,457,1849,565,0.0,0,0,0,0,
406,car,0.8967887759208679,21,2,574,484,849,0.0,0,0,0,0,
406,person,0.9473466873168945,24,534,315,881,1077,0.0,0,0,0,0,
406,car,0.8246687650680542,32,952,543,1213,663,0.0,0,0,0,0,
406,person,0.8664162158966064,35,184,494,410,1037,0.0,0,0,0,0,
406,car,0.507176399230957,39,1790,457,1849,566,0.0,0,0,0,0,
407,car,0.8516025543212891,21,4,572,489,843,0.0,0,0,0,0,
407,person,0.9479736089706421,24,537,310,873,1076,0.0,0,0,0,0,
407,car,0.8344545364379883,32,952,543,1203,660,0.0,0,0,0,0,
407,person,0.8214640617370605,35,205,489,423,1033,0.0,0,0,0,0,
408,car,0.8289130330085754,21,5,572,490,845,0.0,0,0,0,0,
408,person,0.9462195038795471,24,540,307,867,1076,0.0,0,0,0,0,
408,car,0.8447024822235107,32,953,543,1192,659,0.0,0,0,0,0,
408,person,0.7699465155601501,35,236,486,430,1032,0.0,0,0,0,0,
409,car,0.8359676599502563,21,8,569,518,847,0.0,0,0,0,0,
409,person,0.9490581154823303,24,540,304,862,1075,0.0,0,0,0,0,
409,car,0.8623064756393433,32,953,543,1182,661,0.0,0,0,0,0,
409,person,0.8219188451766968,35,277,490,442,1032,0.0,0,0,0,0,
410,car,0.7625646591186523,21,10,568,552,850,0.0,0,0,0,0,
410,person,0.9482457041740417,24,540,300,858,1074,0.0,0,0,0,0,
410,car,0.8614159226417542,32,953,543,1172,663,0.0,0,0,0,0,
410,person,0.822356104850769,35,302,487,464,1033,0.0,0,0,0,0,
411,car,0.7722914218902588,21,11,570,567,847,0.0,0,0,0,0,
411,person,0.9490199089050293,24,539,298,855,1075,0.0,0,0,0,0,
411,car,0.8433815836906433,32,954,542,1160,662,0.0,0,0,0,0,
411,person,0.8463208079338074,35,309,492,485,1033,0.0,0,0,0,0,
411,car,0.7720080018043518,40,9,576,360,846,0.0,0,0,0,0,
411,car,0.5734246373176575,41,0,597,44,768,0.0,0,0,0,0,
411,car,0.5223849415779114,39,1790,458,1849,572,0.0,0,0,0,0,
412,car,0.7529726028442383,21,12,571,568,848,0.0,0,0,0,0,
412,person,0.940105676651001,24,537,297,851,1075,0.0,0,0,0,0,
412,car,0.8307243585586548,32,955,543,1151,664,0.0,0,0,0,0,
412,person,0.8028430938720703,35,310,491,508,1032,0.0,0,0,0,0,
412,car,0.7674795985221863,40,9,575,372,848,0.0,0,0,0,0,
412,car,0.5813372135162354,41,0,593,46,762,0.0,0,0,0,0,
412,car,0.5129582285881042,39,1790,458,1849,569,0.0,0,0,0,0,
413,person,0.9458647966384888,24,533,296,845,1076,0.0,0,0,0,0,
413,car,0.5413896441459656,32,955,543,1142,663,0.0,0,0,0,0,
413,person,0.8702263832092285,35,311,492,527,1031,0.0,0,0,0,0,
413,car,0.8136904835700989,40,10,575,388,850,0.5509393215179443,314,739,387,788,
413,car,0.5761051177978516,41,0,591,48,763,0.0,0,0,0,0,
414,person,0.9240903854370117,24,529,296,843,1078,0.0,0,0,0,0,
414,car,0.6529313325881958,32,954,545,1134,661,0.0,0,0,0,0,
414,person,0.8950373530387878,35,311,493,556,1033,0.0,0,0,0,0,
414,car,0.9119451642036438,40,12,573,409,856,0.6493971347808838,318,742,407,788,78
414,car,0.5678554177284241,41,0,594,49,767,0.0,0,0,0,0,
415,person,0.91559898853302,24,522,299,838,1078,0.0,0,0,0,0,
415,car,0.5507890582084656,32,951,545,1125,661,0.0,0,0,0,0,
415,person,0.9013869762420654,35,313,498,566,1034,0.0,0,0,0,0,
415,car,0.9042516946792603,40,13,573,422,855,0.770049512386322,319,746,390,788,7883
415,car,0.5225514769554138,41,0,590,49,775,0.0,0,0,0,0,
416,person,0.9058409333229065,24,517,298,829,1079,0.0,0,0,0,0,
416,car,0.5229880809783936,32,953,545,1114,666,0.0,0,0,0,0,
416,person,0.8941426873207092,35,318,502,568,1034,0.0,0,0,0,0,
416,car,0.8997623920440674,40,12,573,438,858,0.8376948833465576,320,745,407,787,7883 0F
416,car,0.5543761849403381,41,0,588,50,778,0.0,0,0,0,0,
416,car,0.8204790949821472,42,842,543,1118,684,0.0,0,0,0,0,
416,car,0.5757580995559692,43,0,588,49,717,0.0,0,0,0,0,
417,person,0.8998056054115295,24,506,297,823,1077,0.0,0,0,0,0,
417,person,0.8421483039855957,35,327,533,565,1036,0.0,0,0,0,0,
417,car,0.899418294429779,40,13,572,450,856,0.8851773738861084,323,745,427,787,77883 GBH
417,car,0.6269605755805969,42,833,544,1106,687,0.0,0,0,0,0,
417,car,0.6247676014900208,43,0,588,49,716,0.0,0,0,0,0,
418,person,0.8960707783699036,24,498,297,811,1076,0.0,0,0,0,0,
418,person,0.6627724766731262,35,344,549,563,1037,0.0,0,0,0,0,
418,car,0.8992929458618164,40,14,572,463,855,0.8882172703742981,321,745,427,787,1883 GBM
418,car,0.6132797598838806,42,822,544,1096,684,0.0,0,0,0,0,
418,car,0.5963665843009949,41,0,586,54,762,0.0,0,0,0,0,
419,person,0.9138297438621521,24,420,291,803,1076,0.0,0,0,0,0,
419,car,0.9060666561126709,40,15,572,481,856,0.864319920539856,322,745,430,786,7883 GBL
419,car,0.5911113619804382,43,0,585,54,721,0.0,0,0,0,0,
420,person,0.868929386138916,24,421,280,796,1076,0.0,0,0,0,0,
420,car,0.9112911224365234,40,15,572,489,858,0.8760127425193787,323,745,432,788,7883 GBL
420,car,0.5903085470199585,41,0,584,55,765,0.0,0,0,0,0,
421,person,0.8954504728317261,24,442,274,788,1074,0.0,0,0,0,0,
421,car,0.903208315372467,40,15,573,482,860,0.8917842507362366,323,746,432,787,7883 GBH
421,car,0.5837616920471191,43,0,581,55,725,0.0,0,0,0,0,
422,person,0.9179651737213135,24,442,267,780,1074,0.0,0,0,0,0,
422,car,0.9092490673065186,40,16,572,479,861,0.9087749719619751,324,744,432,788,77883 GBH
422,car,0.7249606251716614,45,1844,559,1919,702,0.0,0,0,0,0,
422,car,0.6442504525184631,43,0,579,56,735,0.0,0,0,0,0,
423,person,0.9251426458358765,24,434,259,775,1074,0.0,0,0,0,0,
423,car,0.9045588970184326,40,17,572,478,862,0.8806313276290894,325,746,432,787,7883 GBH
423,car,0.8577849268913269,45,1822,537,1919,702,0.0,0,0,0,0,
423,car,0.6467432975769043,43,0,578,56,745,0.0,0,0,0,0,
423,car,0.6035528779029846,42,797,536,1047,669,0.0,0,0,0,0,
424,person,0.9360867142677307,24,423,253,771,1073,0.0,0,0,0,0,
424,car,0.8564548492431641,40,16,573,465,862,0.8995782732963562,326,744,433,789,7883 GBL
424,car,0.8131556510925293,45,1794,514,1919,703,0.0,0,0,0,0,
424,car,0.6077199578285217,42,799,532,1038,674,0.0,0,0,0,0,
425,person,0.9365582466125488,24,409,247,769,1072,0.0,0,0,0,0,
425,car,0.8556923270225525,40,17,573,466,863,0.873390257358551,327,745,418,788,7883 0
425,car,0.8431105613708496,45,1765,494,1919,703,0.0,0,0,0,0,
425,car,0.5594282746315002,41,0,577,59,768,0.0,0,0,0,0,
426,person,0.9368992447853088,24,396,243,767,1072,0.0,0,0,0,0,
426,car,0.8780473470687866,40,18,572,469,863,0.8048540949821472,329,745,410,789,7883
426,car,0.8253914713859558,45,1736,479,1919,703,0.0,0,0,0,0,
426,car,0.5879793763160706,41,0,574,61,776,0.0,0,0,0,0,
427,person,0.9211418032646179,24,385,239,766,1074,0.0,0,0,0,0,
427,car,0.9212813973426819,40,19,573,473,863,0.7019319534301758,330,748,407,789,788
427,car,0.8351365327835083,45,1706,468,1919,702,0.0,0,0,0,0,
427,car,0.6105283498764038,41,0,569,61,779,0.0,0,0,0,0,
428,person,0.9221499562263489,24,372,234,766,1072,0.0,0,0,0,0,
428,car,0.903525173664093,40,20,573,470,864,0.7005041837692261,331,746,439,793,
428,car,0.7277421355247498,45,1677,463,1919,701,0.0,0,0,0,0,
428,car,0.6291790008544922,41,0,566,61,777,0.0,0,0,0,0,
429,person,0.8976501822471619,24,361,231,766,1072,0.0,0,0,0,0,
429,car,0.9116528034210205,40,21,573,466,866,0.5701899528503418,329,744,440,795,3m
429,car,0.8154789209365845,45,1650,463,1919,700,0.0,0,0,0,0,
429,car,0.6540873050689697,41,0,564,62,781,0.0,0,0,0,0,
430,person,0.8878058195114136,24,349,229,762,1070,0.0,0,0,0,0,
430,car,0.9069843888282776,40,21,573,461,866,0.0,0,0,0,0,
430,car,0.8123270273208618,45,1622,464,1919,699,0.0,0,0,0,0,
430,car,0.6223064661026001,41,0,561,61,781,0.0,0,0,0,0,
431,person,0.8852864503860474,24,337,227,775,1070,0.0,0,0,0,0,
431,car,0.8864090442657471,40,21,573,454,866,0.7344146370887756,366,749,441,785,33 GBM
431,car,0.7646342515945435,45,1592,463,1919,701,0.0,0,0,0,0,
431,car,0.6616407036781311,41,0,560,64,782,0.0,0,0,0,0,
431,person,0.8507839441299438,46,655,525,898,1015,0.0,0,0,0,0,
432,person,0.9077101349830627,24,327,225,769,1070,0.0,0,0,0,0,
432,car,0.874154269695282,40,22,574,448,865,0.7984408736228943,355,750,443,789,383 GBH
432,car,0.5243352055549622,45,1570,464,1919,700,0.0,0,0,0,0,
432,car,0.6747263073921204,41,0,564,66,784,0.0,0,0,0,0,
432,person,0.8603000640869141,46,647,532,901,1015,0.0,0,0,0,0,
433,person,0.9275670051574707,24,318,224,765,1071,0.0,0,0,0,0,
433,car,0.8642484545707703,40,23,574,441,867,0.8540521860122681,354,745,440,789,'883 GBW
433,truck,0.7270362377166748,45,1493,464,1919,700,0.0,0,0,0,0,
433,car,0.6845002770423889,41,0,561,66,786,0.0,0,0,0,0,
433,person,0.8498182892799377,46,643,538,916,1015,0.0,0,0,0,0,
433,car,0.5877510905265808,47,643,543,1001,813,0.8130186200141907,864,719,955,757,Go0 MhA
434,person,0.9277079701423645,24,311,224,764,1071,0.0,0,0,0,0,
434,car,0.8151546120643616,40,22,571,435,868,0.8441709876060486,341,747,435,791,7883 GBL
434,truck,0.5561156868934631,45,1471,464,1919,699,0.0,0,0,0,0,
434,car,0.7383924722671509,41,0,558,67,789,0.0,0,0,0,0,
434,person,0.8362388610839844,46,637,548,937,1015,0.0,0,0,0,0,
434,car,0.5389090776443481,21,27,573,872,870,0.7400002479553223,347,750,435,788,7883 GBL
435,person,0.9297746419906616,24,305,221,763,1070,0.0,0,0,0,0,
435,car,0.793978214263916,40,23,572,429,868,0.8372489213943481,342,746,429,791,7883 GB
435,truck,0.7026113867759705,45,1470,465,1919,698,0.0,0,0,0,0,
435,car,0.7435848116874695,41,0,558,69,791,0.0,0,0,0,0,
435,person,0.8648744821548462,46,647,560,964,1014,0.0,0,0,0,0,
435,car,0.5192475318908691,21,26,573,891,872,0.585239589214325,341,749,433,792,7883 GB
435,car,0.5301918387413025,47,655,548,1020,816,0.0,0,0,0,0,
436,person,0.9270735383033752,24,299,217,763,1071,0.0,0,0,0,0,
436,car,0.7535950541496277,40,22,570,423,869,0.8470128774642944,338,747,423,793,7883
436,truck,0.7654569149017334,45,1457,466,1919,698,0.0,0,0,0,0,
436,car,0.7771416902542114,41,0,556,70,792,0.0,0,0,0,0,
436,person,0.7054188251495361,46,684,553,1003,1013,0.0,0,0,0,0,
437,person,0.9355904459953308,24,296,209,759,1071,0.0,0,0,0,0,
437,car,0.8271014094352722,40,24,572,418,869,0.856149435043335,340,746,418,793,7883
437,truck,0.599454939365387,45,1440,468,1908,697,0.0,0,0,0,0,
437,car,0.7556126713752747,41,0,555,69,793,0.0,0,0,0,0,
437,person,0.8333948254585266,46,739,550,1028,1012,0.0,0,0,0,0,
437,car,0.5826408863067627,48,1443,472,1904,698,0.0,0,0,0,0,
438,person,0.9297316670417786,24,293,199,754,1071,0.0,0,0,0,0,
438,car,0.8742966651916504,40,25,573,414,870,0.8368107676506042,341,747,414,794,7883
438,car,0.6004457473754883,45,1425,470,1885,696,0.0,0,0,0,0,
438,car,0.7398387789726257,41,0,554,70,791,0.0,0,0,0,0,
438,person,0.8908780217170715,46,786,548,1049,1011,0.0,0,0,0,0,
438,truck,0.528549075126648,48,1435,473,1880,696,0.0,0,0,0,0,
439,person,0.9257045984268188,24,294,191,748,1072,0.0,0,0,0,0,
439,car,0.8519719839096069,40,26,574,408,870,0.8471431732177734,343,749,407,794,788
439,car,0.7591445446014404,41,0,554,72,792,0.0,0,0,0,0,
439,person,0.9055557250976562,46,803,542,1073,1011,0.0,0,0,0,0,
440,person,0.9242520928382874,24,297,180,737,1073,0.0,0,0,0,0,
440,car,0.7792477011680603,40,28,574,400,872,0.8165597319602966,342,746,400,796,788
440,car,0.7400898337364197,41,0,552,73,789,0.0,0,0,0,0,
440,person,0.917542576789856,46,816,537,1097,1011,0.0,0,0,0,0,
440,car,0.5456893444061279,42,705,547,957,669,0.0,0,0,0,0,
440,car,0.5687089562416077,45,1415,474,1827,694,0.0,0,0,0,0,
441,person,0.9276043176651001,24,300,173,726,1073,0.0,0,0,0,0,
441,car,0.7544645667076111,40,28,574,392,872,0.0,0,0,0,0,
441,car,0.7505472302436829,41,0,550,74,790,0.0,0,0,0,0,
441,person,0.9186729788780212,46,829,530,1124,1012,0.0,0,0,0,0,
441,car,0.648124098777771,42,708,548,966,671,0.0,0,0,0,0,
441,truck,0.5349352359771729,45,1363,476,1795,694,0.0,0,0,0,0,
442,person,0.9288548827171326,24,300,169,713,1072,0.0,0,0,0,0,
442,car,0.7940713763237,40,29,574,378,872,0.0,0,0,0,0,
442,car,0.7894822955131531,41,0,550,82,790,0.0,0,0,0,0,
442,person,0.9189619421958923,46,846,522,1152,1011,0.0,0,0,0,0,
442,car,0.5955373644828796,45,1331,478,1765,691,0.0,0,0,0,0,
443,person,0.9347410202026367,24,302,165,701,1071,0.0,0,0,0,0,
443,car,0.8681490421295166,40,31,574,360,873,0.0,0,0,0,0,
443,car,0.7536832690238953,41,0,551,85,792,0.0,0,0,0,0,
443,person,0.9283286333084106,46,871,515,1177,1003,0.0,0,0,0,0,
443,truck,0.712511420249939,45,1303,479,1738,691,0.0,0,0,0,0,
443,car,0.6400623917579651,47,681,545,1029,826,0.5197231769561768,936,727,985,756,600
444,person,0.9368882775306702,24,300,165,690,1072,0.0,0,0,0,0,
444,car,0.8401269316673279,40,33,574,346,873,0.0,0,0,0,0,
444,car,0.7259076833724976,41,0,551,92,793,0.0,0,0,0,0,
444,person,0.9250103235244751,46,903,513,1197,991,0.0,0,0,0,0,
444,truck,0.742481529712677,45,1277,479,1711,689,0.0,0,0,0,0,
444,car,0.796649158000946,47,677,545,1040,825,0.8137282133102417,941,726,1015,760,500 W
445,person,0.9217616319656372,24,300,161,679,1073,0.0,0,0,0,0,
445,car,0.8369518518447876,40,34,574,337,874,0.0,0,0,0,0,
445,car,0.720160186290741,41,0,551,99,792,0.0,0,0,0,0,
445,person,0.9143674373626709,46,942,517,1223,989,0.0,0,0,0,0,
445,truck,0.6348963975906372,45,1254,480,1683,690,0.0,0,0,0,0,
445,car,0.7624650001525879,47,671,543,1061,826,0.8533605933189392,948,724,1041,761,Bo0  CHH
446,person,0.9142861366271973,24,298,160,670,1074,0.0,0,0,0,0,
446,car,0.8209914565086365,40,35,574,331,873,0.0,0,0,0,0,
446,car,0.6571676731109619,41,0,551,103,792,0.0,0,0,0,0,
446,person,0.8949735164642334,46,991,516,1246,982,0.0,0,0,0,0,
446,car,0.6534889340400696,45,1230,480,1654,687,0.0,0,0,0,0,
446,car,0.763742983341217,47,661,542,1080,828,0.7997020483016968,954,727,1047,762,)|Mhk
447,person,0.9170942306518555,24,297,160,660,1074,0.0,0,0,0,0,
447,car,0.7435875535011292,40,37,573,326,873,0.0,0,0,0,0,
447,car,0.6394693851470947,41,0,550,104,791,0.0,0,0,0,0,
447,person,0.8837308287620544,46,1047,517,1275,983,0.0,0,0,0,0,
447,truck,0.5957982540130615,45,1219,483,1625,683,0.0,0,0,0,0,
447,car,0.8136346936225891,47,649,541,1099,830,0.8341936469078064,960,725,1055,762,5001 CH
448,person,0.9189304113388062,24,295,158,652,1075,0.0,0,0,0,0,
448,car,0.7092128396034241,40,39,573,320,874,0.0,0,0,0,0,
448,car,0.7107471227645874,41,0,550,90,791,0.0,0,0,0,0,
