frame,tipo_objeto,confianza,tracking_id,x1,y1,x2,y2,matricula_conf,mx1,my1,mx2,my2,texto_matricula
266,car,0.8687741756439209,1,1209,553,1494,771,0.8028560876846313,1299,641,1386,677,387 1 LuD
266,person,0.8314906358718872,2,1813,552,1873,720,0.0,0,0,0,0,
266,car,0.9234035611152649,17,728,528,1263,863,0.8606317043304443,842,711,978,763,8589 KMR
266,person,0.6904366612434387,19,1892,607,1919,722,0.0,0,0,0,0,
266,car,0.7412278652191162,21,1466,597,1592,700,0.0,0,0,0,0,
267,car,0.861975371837616,1,1214,553,1495,771,0.7764687538146973,1300,640,1386,677,4387 1 LuD
267,person,0.8218068480491638,2,1814,552,1874,720,0.0,0,0,0,0,
267,car,0.9200862646102905,17,730,528,1265,862,0.8476880192756653,846,711,982,764,8589 KMR
267,person,0.6786556243896484,19,1892,607,1919,721,0.0,0,0,0,0,
267,car,0.7947549819946289,21,1466,596,1588,699,0.0,0,0,0,0,
268,car,0.8605462312698364,1,1216,553,1494,771,0.7950396537780762,1300,640,1385,676,4387 1 LED
268,person,0.8069722652435303,2,1814,552,1874,720,0.0,0,0,0,0,
268,car,0.9216952919960022,17,735,527,1267,861,0.8556594252586365,850,711,985,765,8589 KMR
268,person,0.6993504166603088,19,1892,606,1919,722,0.0,0,0,0,0,
268,car,0.7698891758918762,21,1465,595,1586,701,0.0,0,0,0,0,
269,car,0.8509386777877808,1,1215,553,1495,771,0.8122144937515259,1300,641,1384,676,4387 1 LLD
269,person,0.822144627571106,2,1814,552,1875,719,0.0,0,0,0,0,
269,car,0.9197837710380554,17,740,528,1268,861,0.852491021156311,852,710,987,764,8589 KMR
269,person,0.6888886094093323,19,1892,606,1919,722,0.0,0,0,0,0,
269,car,0.786376953125,21,1464,596,1583,702,0.0,0,0,0,0,
270,car,0.8488984107971191,1,1216,553,1495,771,0.8032079935073853,1299,641,1384,677,387 | L7
270,person,0.828277051448822,2,1815,552,1876,719,0.0,0,0,0,0,
270,car,0.9191312193870544,17,744,528,1270,860,0.8543372750282288,856,711,990,763,8589 KMR
270,person,0.7553952932357788,19,1892,605,1919,722,0.0,0,0,0,0,
270,car,0.778952419757843,21,1464,596,1580,703,0.0,0,0,0,0,
271,car,0.849052906036377,1,1216,553,1496,771,0.8115192651748657,1300,641,1384,677,4387 I LEL
271,person,0.827366828918457,2,1815,552,1876,719,0.0,0,0,0,0,
271,car,0.9184252619743347,17,746,529,1271,859,0.8473794460296631,860,710,994,763,8589 KMR
271,person,0.7663988471031189,19,1891,603,1919,722,0.0,0,0,0,0,
271,car,0.7870686054229736,21,1465,596,1576,702,0.0,0,0,0,0,
272,car,0.8628321886062622,1,1217,553,1497,771,0.7920253276824951,1299,640,1386,677,3871 L
272,person,0.8352628350257874,2,1816,551,1877,719,0.0,0,0,0,0,
272,car,0.9225033521652222,17,750,529,1273,859,0.8513111472129822,863,709,998,763,8589 KMR
272,person,0.758384108543396,19,1890,601,1919,723,0.0,0,0,0,0,
272,car,0.7384077310562134,21,1465,596,1568,703,0.0,0,0,0,0,
273,car,0.8638308644294739,1,1218,553,1496,771,0.7728346586227417,1298,641,1387,678,387 1 LD
273,person,0.8225724101066589,2,1817,551,1877,719,0.0,0,0,0,0,
273,car,0.924402117729187,17,754,529,1274,858,0.8489900827407837,866,710,1000,762,8589 KMR
273,person,0.7317987680435181,19,1889,601,1919,723,0.0,0,0,0,0,
273,car,0.757291316986084,21,1464,597,1564,702,0.0,0,0,0,0,
274,car,0.8595096468925476,1,1219,553,1495,771,0.7659693360328674,1299,641,1388,678,387 1 LD
274,person,0.8172072768211365,2,1818,551,1878,720,0.0,0,0,0,0,
274,car,0.9265190362930298,17,757,529,1275,858,0.8418081998825073,870,709,1004,762,8589 KMR
274,person,0.7019689083099365,19,1889,601,1919,723,0.0,0,0,0,0,
274,car,0.6761757135391235,21,1463,598,1560,700,0.0,0,0,0,0,
275,car,0.8552416563034058,1,1219,553,1494,771,0.7786670327186584,1299,640,1386,677,387 1 LuL
275,person,0.8235113024711609,2,1818,551,1878,720,0.0,0,0,0,0,
275,car,0.9233202338218689,17,760,529,1276,857,0.8359449505805969,872,709,1006,761,8589 KMR
275,person,0.7074337005615234,19,1888,600,1919,723,0.0,0,0,0,0,
275,car,0.6938967108726501,21,1464,598,1558,700,0.0,0,0,0,0,
276,car,0.8497586250305176,1,1222,553,1492,771,0.7760946154594421,1300,641,1387,677,4387 1 LED
276,person,0.8156478404998779,2,1819,551,1879,720,0.0,0,0,0,0,
276,car,0.9236799478530884,17,764,529,1277,856,0.8360720872879028,876,710,1007,760,8589 KMR
276,person,0.6618840098381042,19,1887,600,1919,723,0.0,0,0,0,0,
276,car,0.6879529356956482,21,1464,597,1551,700,0.0,0,0,0,0,
277,car,0.8431323766708374,1,1224,553,1492,771,0.7653194665908813,1300,640,1387,678,43871 LIV
277,person,0.820366621017456,2,1821,551,1879,721,0.0,0,0,0,0,
277,car,0.9252697825431824,17,767,530,1278,855,0.8482221364974976,879,709,1011,759,8589 KMR
277,person,0.6521764993667603,19,1886,600,1919,723,0.0,0,0,0,0,
277,car,0.6123110055923462,21,1463,597,1545,700,0.0,0,0,0,0,
278,car,0.8554105758666992,1,1225,553,1493,771,0.7980365753173828,1300,640,1385,677,43871 LIV
278,person,0.8225384950637817,2,1821,551,1880,721,0.0,0,0,0,0,
278,car,0.9235582947731018,17,770,530,1280,854,0.8441644906997681,881,708,1014,758,8589 KMR
278,person,0.6308243870735168,19,1886,600,1919,724,0.0,0,0,0,0,
278,car,0.5494893193244934,21,1464,598,1541,700,0.0,0,0,0,0,
279,car,0.8507228493690491,1,1225,553,1492,771,0.7719290256500244,1300,640,1385,677,43871 LV
279,person,0.8233887553215027,2,1822,551,1880,721,0.0,0,0,0,0,
279,car,0.923904538154602,17,774,530,1281,853,0.8368193507194519,884,710,1015,759,8589 KMR
279,person,0.6084346771240234,19,1885,600,1919,724,0.0,0,0,0,0,
279,car,0.7292340397834778,21,1463,599,1538,701,0.0,0,0,0,0,
280,car,0.8632662892341614,1,1227,553,1492,772,0.7783709764480591,1300,640,1387,677,43871 LV
280,person,0.8267055153846741,2,1822,551,1880,720,0.0,0,0,0,0,
280,car,0.9264318943023682,17,777,530,1283,852,0.837849497795105,887,709,1018,758,8589 KMR
280,person,0.5940479636192322,19,1883,600,1919,724,0.0,0,0,0,0,
280,car,0.7377604842185974,21,1463,599,1532,701,0.0,0,0,0,0,
281,car,0.8624467253684998,1,1230,553,1493,772,0.7828637361526489,1299,641,1384,676,387 1 Luv
281,person,0.82256019115448,2,1822,551,1881,720,0.0,0,0,0,0,
281,car,0.9248595833778381,17,780,529,1284,851,0.8535588383674622,890,709,1021,759,8589 KMR
281,person,0.5844804048538208,19,1883,599,1919,724,0.0,0,0,0,0,
281,car,0.7774724960327148,21,1464,600,1530,701,0.0,0,0,0,0,
282,car,0.8558905124664307,1,1231,553,1498,772,0.7933229804039001,1299,640,1386,676,387 1 LV
282,person,0.8250657916069031,2,1823,551,1881,720,0.0,0,0,0,0,
282,car,0.9256367683410645,17,783,529,1285,851,0.8546428680419922,892,708,1024,758,8589 KMR
282,person,0.6003245115280151,19,1881,599,1919,724,0.0,0,0,0,0,
282,car,0.6864014267921448,21,1463,600,1520,700,0.0,0,0,0,0,
283,car,0.8715004324913025,1,1234,553,1503,771,0.8063266277313232,1299,639,1383,676,387 | LIV
283,person,0.8119229674339294,2,1823,552,1881,720,0.0,0,0,0,0,
283,car,0.9291091561317444,17,786,530,1286,850,0.8522447943687439,894,708,1027,758,8589 KMR
283,person,0.5282549858093262,19,1880,599,1919,723,0.0,0,0,0,0,
284,car,0.8658810257911682,1,1235,552,1502,771,0.7815687656402588,1299,640,1382,678,387 1 LL
284,person,0.8035987019538879,2,1824,552,1881,721,0.0,0,0,0,0,
284,car,0.9281706809997559,17,788,531,1288,849,0.8440867066383362,897,707,1028,758,8589 KMR
285,car,0.8573481440544128,1,1238,553,1504,771,0.7921038866043091,1299,639,1386,676,4387 1 LID
285,person,0.8142702579498291,2,1824,552,1881,721,0.0,0,0,0,0,
285,car,0.9243492484092712,17,792,531,1289,848,0.8475711941719055,901,708,1030,756,8589 KMR
286,car,0.8528053760528564,1,1238,553,1503,771,0.8084091544151306,1300,639,1386,677,4387 1 LID
286,person,0.8238497376441956,2,1824,553,1882,721,0.0,0,0,0,0,
286,car,0.9230830073356628,17,794,532,1291,846,0.8476060032844543,904,708,1033,756,8589 KMRI
287,car,0.8471558094024658,1,1240,552,1501,771,0.791047990322113,1299,639,1385,678,3871LL
287,person,0.8144091963768005,2,1824,554,1882,720,0.0,0,0,0,0,
287,car,0.9199122190475464,17,797,532,1292,846,0.8462821841239929,906,707,1034,757,8589 KMR
288,car,0.8616243004798889,1,1238,553,1500,772,0.8237602114677429,1300,640,1384,677,[387 QQV
288,person,0.8074814081192017,2,1824,554,1883,720,0.0,0,0,0,0,
288,car,0.919048011302948,17,800,531,1293,845,0.8420609831809998,909,706,1037,758,8589 KMR
289,car,0.8649716973304749,1,1237,553,1498,772,0.7926585078239441,1299,639,1386,678,43871 QLL
289,person,0.7951326966285706,2,1825,555,1883,720,0.0,0,0,0,0,
289,car,0.9170756340026855,17,803,532,1295,844,0.8491597771644592,911,706,1039,755,8589 KMR
290,car,0.8424253463745117,1,1240,553,1497,771,0.8180859684944153,1300,640,1383,676,[3871 4L
290,person,0.798927903175354,2,1825,555,1884,720,0.0,0,0,0,0,
290,car,0.9149402976036072,17,805,532,1296,844,0.8471245765686035,913,705,1041,755,8589 KMR
291,car,0.8629173040390015,1,1239,553,1497,771,0.7702739834785461,1300,639,1389,675,[3871 LLL
291,person,0.7957430481910706,2,1825,555,1884,720,0.0,0,0,0,0,
291,car,0.9140247106552124,17,808,532,1297,844,0.8477802872657776,916,706,1043,754,8589 KMRI
292,car,0.8569214344024658,1,1240,553,1497,771,0.7979136109352112,1301,641,1382,675,13871 4D
292,person,0.7966766357421875,2,1825,556,1884,721,0.0,0,0,0,0,
292,car,0.9148272275924683,17,812,532,1298,844,0.8479462265968323,918,705,1046,755,8589 KMR
293,car,0.8456711769104004,1,1242,553,1496,771,0.787852942943573,1300,641,1385,675,[3871 LL
293,person,0.799462616443634,2,1826,556,1884,721,0.0,0,0,0,0,
293,car,0.9132002592086792,17,814,532,1298,844,0.8567679524421692,921,704,1048,755,8589 KMR
294,car,0.8549349308013916,1,1244,553,1496,772,0.8036997318267822,1301,641,1382,676,0387 1 L
294,person,0.8024935722351074,2,1826,556,1884,721,0.0,0,0,0,0,
294,car,0.9135695695877075,17,816,533,1299,843,0.851151168346405,924,704,1049,754,8589 KMR 
295,car,0.857633113861084,1,1246,553,1496,772,0.8417712450027466,1300,640,1385,676,[3871 4V
295,person,0.8137125968933105,2,1826,556,1884,721,0.0,0,0,0,0,
295,car,0.9162145256996155,17,819,534,1298,843,0.8635352849960327,926,703,1053,757,8589 KMR
296,car,0.8509578704833984,1,1247,553,1496,772,0.8135867118835449,1300,640,1385,677,4387 1 4D
296,person,0.8155202269554138,2,1826,556,1884,721,0.0,0,0,0,0,
296,car,0.9163757562637329,17,821,533,1299,843,0.8638879656791687,927,702,1055,756,8589 KMR
297,car,0.8450758457183838,1,1248,553,1496,772,0.7977802157402039,1301,640,1385,676,0387 1 LL
297,person,0.8250850439071655,2,1826,556,1884,721,0.0,0,0,0,0,
297,car,0.917232871055603,17,824,534,1300,842,0.8544405102729797,930,703,1056,756,8589 KMR
298,car,0.8470318913459778,1,1249,553,1495,772,0.784618616104126,1301,640,1384,676,4387 1 4L
298,person,0.8339701294898987,2,1826,555,1884,720,0.0,0,0,0,0,
298,car,0.9192594289779663,17,826,534,1301,842,0.863758385181427,932,701,1059,756,8589 KMR 
299,car,0.8454079031944275,1,1249,553,1495,772,0.7814554572105408,1301,640,1384,676,0387 | LI
299,person,0.8350428938865662,2,1827,555,1884,721,0.0,0,0,0,0,
299,car,0.9182901382446289,17,828,534,1301,841,0.8581722378730774,935,703,1060,753,8589 KMR
300,car,0.8474458456039429,1,1249,553,1495,772,0.7780666351318359,1301,640,1384,676,0387 | LI
300,person,0.8383931517601013,2,1826,554,1884,721,0.0,0,0,0,0,
300,car,0.9211037755012512,17,830,534,1303,841,0.8594017028808594,937,703,1061,753,8589 KMR
301,car,0.8549697995185852,1,1251,553,1495,772,0.823491632938385,1301,641,1387,676,[387  L
301,person,0.8229838013648987,2,1827,554,1884,722,0.0,0,0,0,0,
301,car,0.9162863492965698,17,833,534,1304,841,0.8472763895988464,940,704,1064,751,8589 KMR
302,car,0.862844705581665,1,1252,553,1495,772,0.7886900901794434,1302,640,1385,676,4387 | LII
302,person,0.8099506497383118,2,1827,553,1884,722,0.0,0,0,0,0,
302,car,0.9160411357879639,17,837,533,1305,841,0.8457677364349365,940,705,1066,751,8589 KMR
303,car,0.8484147191047668,1,1252,553,1496,772,0.7531457543373108,1301,642,1375,675,4387 | LI
303,person,0.8193597197532654,2,1827,553,1884,722,0.0,0,0,0,0,
303,car,0.917853593826294,17,838,533,1306,840,0.8454104661941528,943,704,1066,752,8589 KMR
304,car,0.8532887101173401,1,1253,553,1495,772,0.7449624538421631,1301,641,1384,675,13871 LL
304,person,0.8266515731811523,2,1827,553,1885,722,0.0,0,0,0,0,
304,car,0.9190167188644409,17,840,534,1306,840,0.8554834127426147,945,702,1069,754,8589 KMR
305,car,0.8645691871643066,1,1253,553,1496,772,0.7878400683403015,1302,640,1387,676,4387 | LII
305,person,0.8033922910690308,2,1827,552,1885,721,0.0,0,0,0,0,
305,car,0.9163981676101685,17,841,533,1307,839,0.8518475294113159,947,702,1070,753,8589 KMR
306,car,0.8616043329238892,1,1254,553,1495,772,0.530865490436554,1300,640,1388,675,4387 1 4
306,person,0.7889837622642517,2,1828,552,1885,721,0.0,0,0,0,0,
306,car,0.917658805847168,17,843,535,1308,838,0.8448841571807861,950,703,1071,750,8589 KMR
307,car,0.8668464422225952,1,1254,553,1496,772,0.7894482612609863,1300,641,1386,676,[3871 LL
307,person,0.7956401705741882,2,1827,552,1886,720,0.0,0,0,0,0,
307,car,0.9180294275283813,17,845,536,1308,838,0.8478443026542664,950,701,1075,752,8589 KMR
307,car,0.8242030143737793,23,0,773,83,1072,0.0,0,0,0,0,
308,car,0.8619989156723022,1,1255,554,1496,772,0.8242895603179932,1300,640,1384,676,4387 | LE
308,person,0.7722925543785095,2,1826,551,1886,721,0.0,0,0,0,0,
308,car,0.9179905652999878,17,847,537,1309,838,0.8415126800537109,953,701,1075,751,8589 KMR
308,car,0.7676357626914978,23,0,752,106,1073,0.0,0,0,0,0,
309,car,0.8640328645706177,1,1256,554,1496,772,0.8303852081298828,1301,639,1387,677,0387 1 LLL
309,person,0.8030233979225159,2,1825,551,1887,721,0.0,0,0,0,0,
309,car,0.9193388223648071,17,849,537,1310,837,0.8479364514350891,956,703,1077,749,8589 KMR
309,car,0.8121967911720276,23,0,734,132,1072,0.0,0,0,0,0,
310,car,0.8635572195053101,1,1256,554,1496,772,0.8275557160377502,1300,639,1388,677,03871 LLL
310,person,0.8160127401351929,2,1825,551,1888,720,0.0,0,0,0,0,
310,car,0.9206241965293884,17,851,537,1311,837,0.8396864533424377,957,701,1079,749,8589 KMR
310,car,0.862863302230835,23,0,718,158,1072,0.0,0,0,0,0,
311,car,0.8653001189231873,1,1257,554,1496,772,0.8110378384590149,1297,638,1385,677,387 LIL
311,person,0.820540726184845,2,1824,551,1888,720,0.0,0,0,0,0,
311,car,0.920617938041687,17,853,538,1311,837,0.8498196601867676,958,700,1081,751,8589 KMR
311,car,0.8887383937835693,23,1,703,185,1072,0.0,0,0,0,0,
312,car,0.8728063106536865,1,1258,554,1495,772,0.8263232707977295,1300,638,1386,677,4387 1 LIL
312,person,0.816096305847168,2,1825,551,1888,720,0.0,0,0,0,0,
312,car,0.9205226898193359,17,855,538,1313,837,0.8389441967010498,961,701,1082,749,8589 KMR
312,car,0.8872836828231812,23,0,692,210,1073,0.0,0,0,0,0,
313,car,0.8714287281036377,1,1258,554,1495,771,0.8363693356513977,1299,639,1385,677,3871 LLL
313,person,0.8129775524139404,2,1825,551,1888,720,0.0,0,0,0,0,
313,car,0.9186941385269165,17,858,539,1314,837,0.8407295942306519,962,702,1082,749,8589 KMR
313,car,0.9081718325614929,23,0,679,236,1074,0.0,0,0,0,0,
314,car,0.8723672032356262,1,1258,554,1495,771,0.843867301940918,1300,639,1385,677,43871 LLL
314,person,0.8194787502288818,2,1825,551,1888,719,0.0,0,0,0,0,
314,car,0.917685866355896,17,860,539,1315,837,0.8364964723587036,965,702,1084,747,8589 KMR
314,car,0.8793609142303467,23,0,644,259,1073,0.0,0,0,0,0,
315,car,0.8670428991317749,1,1258,554,1495,771,0.834808886051178,1301,640,1385,677,387 1 LII
315,person,0.8071867227554321,2,1826,550,1888,719,0.0,0,0,0,0,
315,car,0.9161255359649658,17,862,539,1316,837,0.843601405620575,966,702,1085,748,8589 KMR
315,car,0.8874409794807434,23,0,616,282,1073,0.0,0,0,0,0,
316,car,0.8579847812652588,1,1258,554,1495,772,0.8387609124183655,1299,637,1386,677,387 1 LLL
316,person,0.8053200244903564,2,1827,551,1888,720,0.0,0,0,0,0,
316,car,0.9173717498779297,17,864,539,1317,837,0.8564497828483582,966,700,1086,748,8589 KMR
316,car,0.9207766652107239,23,0,577,306,1073,0.0,0,0,0,0,
317,car,0.8539426922798157,1,1258,553,1496,772,0.8306568264961243,1300,639,1385,677,[387 1 LLL
317,person,0.7915742993354797,2,1828,551,1889,719,0.0,0,0,0,0,
317,car,0.9158114194869995,17,865,539,1318,836,0.8615855574607849,967,699,1090,750,8589 KMR
317,car,0.9146773815155029,23,0,560,327,1072,0.0,0,0,0,0,
318,car,0.8440313339233398,1,1257,553,1495,772,0.8108904957771301,1299,638,1385,677,[387 0 LE
318,person,0.7904580235481262,2,1829,551,1891,718,0.0,0,0,0,0,
318,car,0.9137349128723145,17,866,539,1318,835,0.8498340249061584,968,698,1092,750,8589 KMR
318,car,0.9332060813903809,23,0,551,349,1073,0.0,0,0,0,0,
319,car,0.8554216623306274,1,1257,553,1495,772,0.8189249038696289,1299,638,1385,677,[3871 4LV
319,person,0.8083106279373169,2,1829,552,1893,717,0.0,0,0,0,0,
319,car,0.9154410362243652,17,868,539,1319,835,0.8554084897041321,970,698,1094,751,8589 KMR
319,car,0.9297236204147339,23,0,530,370,1072,0.0,0,0,0,0,
320,car,0.8592279553413391,1,1257,553,1495,772,0.7993871569633484,1299,639,1385,676,1387 1 LED
320,person,0.8103986382484436,2,1830,552,1894,717,0.0,0,0,0,0,
320,car,0.9159736037254333,17,870,540,1319,834,0.8584447503089905,972,698,1095,749,8589 KMR
320,car,0.9410461783409119,23,0,511,391,1073,0.0,0,0,0,0,
321,car,0.8560678362846375,1,1258,554,1495,772,0.6340128183364868,1299,638,1385,676,1387 | L
321,person,0.8193983435630798,2,1831,553,1895,716,0.0,0,0,0,0,
321,car,0.9174304604530334,17,873,541,1319,834,0.8635247945785522,973,698,1095,749,8589 KMR
321,car,0.9482892155647278,23,0,491,408,1073,0.0,0,0,0,0,
322,car,0.8618279099464417,1,1258,553,1495,772,0.7802478075027466,1299,641,1364,675,387 1 LE
322,person,0.826579213142395,2,1832,553,1895,716,0.0,0,0,0,0,
322,car,0.9147626757621765,17,874,541,1320,833,0.8605386018753052,975,698,1097,749,8589 KMR
322,car,0.9469121694564819,23,0,472,427,1073,0.0,0,0,0,0,
323,car,0.8583088517189026,1,1259,553,1495,772,0.7551044821739197,1300,641,1365,674,[387 1 @
323,person,0.8313256502151489,2,1832,553,1896,716,0.0,0,0,0,0,
323,car,0.9175421595573425,17,875,542,1320,834,0.8638664484024048,977,698,1097,748,8589 KMR
323,car,0.9446973204612732,23,1,448,446,1072,0.0,0,0,0,0,
324,car,0.8620792627334595,1,1259,553,1495,772,0.7697376608848572,1300,641,1364,674,13871 LL
324,person,0.8139809966087341,2,1833,554,1896,716,0.0,0,0,0,0,
324,car,0.9146892428398132,17,876,543,1321,832,0.863188624382019,978,697,1098,749,8589 KMR
324,car,0.9495512247085571,23,1,431,463,1072,0.0,0,0,0,0,
325,car,0.8607959747314453,1,1259,553,1495,772,0.7582648396492004,1299,641,1365,674,3871 L
325,person,0.8086394667625427,2,1833,555,1895,716,0.0,0,0,0,0,
325,car,0.916857898235321,17,877,543,1321,832,0.861685574054718,979,697,1098,747,8589 KMR
325,car,0.9459148049354553,23,1,417,480,1072,0.0,0,0,0,0,
326,car,0.8595389127731323,1,1260,553,1495,772,0.8152297139167786,1300,638,1387,676,13871 4LL
326,person,0.8056942224502563,2,1834,555,1895,717,0.0,0,0,0,0,
326,car,0.9173365831375122,17,878,543,1321,831,0.5600236654281616,1303,642,1320,673,
326,car,0.9497452974319458,23,1,406,497,1070,0.0,0,0,0,0,
327,car,0.8474925756454468,1,1261,553,1495,771,0.8175350427627563,1299,638,1384,675,43871 L
327,person,0.8135822415351868,2,1835,556,1896,717,0.0,0,0,0,0,
327,car,0.9172096848487854,17,879,543,1322,830,0.8689082264900208,982,698,1101,747,8589 KMR
327,car,0.9486675262451172,23,1,397,513,1071,0.0,0,0,0,0,
328,car,0.8499941825866699,1,1262,553,1495,771,0.8379613161087036,1300,638,1384,676,43871 LL
328,person,0.7946822047233582,2,1836,557,1900,718,0.0,0,0,0,0,
328,car,0.9179786443710327,17,880,543,1323,831,0.8667796850204468,983,699,1102,746,8589 KMR
328,car,0.9517589211463928,23,1,391,529,1071,0.0,0,0,0,0,
329,car,0.8562276363372803,1,1262,553,1495,771,0.8396493792533875,1300,638,1384,676,13871 LL
329,person,0.8050115704536438,2,1837,558,1898,718,0.0,0,0,0,0,
329,car,0.9214515089988708,17,882,543,1323,830,0.8731619119644165,984,697,1103,747,8589 KMR
329,car,0.9448629021644592,23,1,384,546,1071,0.0,0,0,0,0,
330,car,0.8662330508232117,1,1262,553,1495,771,0.7943549752235413,1300,637,1386,678,[871 L
330,person,0.7752500176429749,2,1838,558,1898,718,0.0,0,0,0,0,
330,car,0.9211024641990662,17,884,543,1323,830,0.8706229329109192,986,698,1104,746,8589 KMR
330,car,0.950905978679657,23,1,379,562,1070,0.0,0,0,0,0,
331,car,0.8628572225570679,1,1261,553,1495,772,0.7870610952377319,1301,636,1387,676,387 1 LIL
331,person,0.7797343730926514,2,1838,558,1898,718,0.0,0,0,0,0,
331,car,0.9229732155799866,17,885,544,1324,830,0.5635395646095276,1304,643,1324,670,
331,car,0.9592306017875671,23,1,373,577,1070,0.5801675915718079,483,373,558,400,
332,car,0.8595138788223267,1,1262,552,1495,772,0.7913738489151001,1299,638,1386,676,[3871 4L
332,person,0.771088182926178,2,1839,557,1902,718,0.0,0,0,0,0,
332,car,0.9221556186676025,17,887,544,1325,829,0.6212691068649292,1302,640,1325,674,
332,car,0.9585843682289124,23,1,368,591,1069,0.0,0,0,0,0,
333,car,0.8460093140602112,1,1263,552,1495,771,0.685638964176178,1300,639,1364,674,43871 4
333,person,0.7601331472396851,2,1840,557,1903,718,0.0,0,0,0,0,
333,car,0.922714114189148,17,888,544,1325,828,0.8717494606971741,988,697,1108,746,8589 KMR
333,car,0.9552478194236755,23,1,365,605,1069,0.5111574530601501,486,366,558,401,
334,car,0.855543315410614,1,1264,552,1495,772,0.6708490252494812,1299,640,1363,674,887 1 L
334,person,0.7409548163414001,2,1840,556,1904,717,0.0,0,0,0,0,
334,car,0.923714816570282,17,889,544,1325,828,0.6631683111190796,1302,637,1324,674,
334,car,0.9559540748596191,23,2,365,620,1069,0.0,0,0,0,0,
335,car,0.8557508587837219,1,1264,552,1495,772,0.642479419708252,1297,638,1385,675,387 |
335,person,0.7139670848846436,2,1840,554,1905,718,0.0,0,0,0,0,
335,car,0.9203181862831116,17,890,544,1325,827,0.6010715961456299,1301,632,1325,674,
335,car,0.9515681266784668,23,2,365,634,1070,0.0,0,0,0,0,
336,car,0.8544829487800598,1,1264,552,1495,772,0.5931879878044128,1299,639,1362,674,387 | L
336,person,0.7087324857711792,2,1839,553,1906,718,0.0,0,0,0,0,
336,car,0.9210385084152222,17,890,544,1325,827,0.5718358159065247,1302,640,1325,677,
336,car,0.9552047252655029,23,1,365,647,1070,0.0,0,0,0,0,
337,car,0.858546257019043,1,1264,553,1495,772,0.8143965601921082,1297,636,1384,678,387 1 4I
337,person,0.6310926675796509,2,1840,553,1907,716,0.0,0,0,0,0,
337,car,0.9224415421485901,17,891,544,1326,826,0.8490699529647827,994,697,1110,746,8589 KMR
337,car,0.9541068077087402,23,1,365,661,1069,0.0,0,0,0,0,
338,car,0.8555063009262085,1,1264,553,1495,772,0.8090627193450928,1298,636,1384,678,387 1 L7t
338,person,0.6071808338165283,2,1841,554,1910,716,0.0,0,0,0,0,
338,car,0.9215829372406006,17,893,544,1328,825,0.8523115515708923,994,698,1111,745,8589 KMR
338,car,0.9520692825317383,23,1,365,674,1069,0.0,0,0,0,0,
339,car,0.8530394434928894,1,1265,552,1496,771,0.8598577380180359,1300,639,1384,676,[871 LL
339,person,0.6593809127807617,2,1841,553,1910,715,0.0,0,0,0,0,
339,car,0.9202697277069092,17,895,544,1328,825,0.5357335805892944,1303,641,1327,679,
339,car,0.954727053642273,23,1,366,686,1069,0.0,0,0,0,0,
340,car,0.8519969582557678,1,1265,552,1496,771,0.8590219616889954,1298,638,1384,676,887 1 4L
340,person,0.7263325452804565,2,1842,552,1908,714,0.0,0,0,0,0,
340,car,0.9199003577232361,17,896,544,1327,824,0.8659138679504395,996,698,1114,746,8589 KMR
340,car,0.9527915120124817,23,2,366,698,1070,0.0,0,0,0,0,
341,car,0.8549813032150269,1,1265,552,1496,771,0.847307026386261,1297,637,1383,677,387 1 LL
341,person,0.7241353392601013,2,1841,552,1905,715,0.0,0,0,0,0,
341,car,0.9197534918785095,17,896,545,1328,823,0.8667199611663818,997,698,1115,745,8589 KMR
341,car,0.9497764706611633,23,1,368,710,1070,0.0,0,0,0,0,
342,car,0.8536704182624817,1,1265,552,1496,771,0.8509200215339661,1299,637,1383,677,387 1 L
342,person,0.7128193378448486,2,1841,552,1904,715,0.0,0,0,0,0,
342,car,0.9180107712745667,17,897,545,1328,823,0.5147972702980042,1303,638,1327,676,
342,car,0.9546043872833252,23,1,371,722,1069,0.0,0,0,0,0,
343,car,0.865572452545166,1,1265,553,1496,771,0.8462496399879456,1299,638,1384,676,3871 4D
343,person,0.713157594203949,2,1841,552,1904,716,0.0,0,0,0,0,
343,car,0.9161927700042725,17,898,545,1329,823,0.5210623145103455,1305,643,1329,673,
343,car,0.9569676518440247,23,1,373,734,1070,0.0,0,0,0,0,
344,car,0.869419515132904,1,1266,553,1496,771,0.8186274170875549,1300,638,1383,675,8871 4L
344,person,0.7311350703239441,2,1842,552,1905,716,0.0,0,0,0,0,
344,car,0.9169718623161316,17,900,545,1330,823,0.8590390086174011,1000,698,1117,747,8589 KMR
344,car,0.9581955075263977,23,1,374,744,1069,0.0,0,0,0,0,
345,car,0.8673651814460754,1,1266,553,1495,771,0.8051491975784302,1299,638,1383,676,3871 4L
345,person,0.7059113383293152,2,1844,552,1907,715,0.0,0,0,0,0,
345,car,0.9206022620201111,17,902,545,1331,823,0.5599071383476257,1303,639,1331,673,038
345,car,0.9548298716545105,23,1,374,756,1070,0.0,0,0,0,0,
346,car,0.8646643757820129,1,1267,553,1495,771,0.7846863865852356,1300,638,1383,677,387 1 LTT
346,person,0.7007031440734863,2,1846,552,1908,714,0.0,0,0,0,0,
346,car,0.9199917316436768,17,903,545,1331,823,0.6165575981140137,1303,641,1331,675,
346,car,0.9530462026596069,23,1,378,766,1069,0.0,0,0,0,0,
347,car,0.8447063565254211,1,1267,552,1495,771,0.8334770202636719,1300,638,1383,677,3871 4L
